"Fecha","Último","Apertura","Máximo","Mínimo","Vol.","% var."
"27.12.2013","5.400,16","5.278,31","5.400,16","5.266,26","","2,28%"
"26.12.2013","5.279,56","5.351,29","5.381,39","5.255,06","","-1,34%"
"24.12.2013","5.351,29","5.351,29","5.351,29","5.351,29","","0,00%"
"23.12.2013","5.351,29","5.293,10","5.360,42","5.271,10","","1,64%"
"20.12.2013","5.264,78","5.357,28","5.379,33","5.259,99","","-1,72%"
"19.12.2013","5.356,94","5.411,19","5.423,15","5.341,49","","-1,00%"
"18.12.2013","5.411,19","5.434,79","5.447,78","5.322,53","","-0,21%"
"17.12.2013","5.422,83","5.380,89","5.423,82","5.327,61","","0,78%"
"16.12.2013","5.380,89","5.260,60","5.380,89","5.260,60","","2,33%"
"13.12.2013","5.258,27","5.226,48","5.276,71","5.221,54","","0,67%"
"12.12.2013","5.223,31","5.192,09","5.223,31","5.105,48","","0,71%"
"11.12.2013","5.186,32","5.224,24","5.263,78","5.172,36","","-0,73%"
"10.12.2013","5.224,24","5.344,81","5.362,20","5.213,79","","-2,06%"
"09.12.2013","5.334,17","5.335,50","5.436,09","5.303,78","","0,05%"
"06.12.2013","5.331,28","5.331,76","5.392,52","5.322,53","","0,13%"
"05.12.2013","5.324,36","5.315,85","5.425,26","5.307,78","","0,26%"
"04.12.2013","5.310,55","5.306,60","5.333,99","5.220,15","","0,37%"
"03.12.2013","5.291,01","5.530,88","5.542,61","5.267,62","","-4,34%"
"02.12.2013","5.530,88","5.702,14","5.722,31","5.495,12","","-3,28%"
"29.11.2013","5.718,68","5.761,15","5.769,97","5.663,88","","-0,27%"
"28.11.2013","5.734,20","5.601,17","5.752,40","5.601,17","","2,38%"
"27.11.2013","5.601,17","5.700,16","5.765,37","5.598,46","","-1,67%"
"26.11.2013","5.696,21","5.534,62","5.825,37","5.534,62","","3,01%"
"22.11.2013","5.529,54","5.396,89","5.531,88","5.396,89","","2,49%"
"21.11.2013","5.395,07","5.371,97","5.451,27","5.371,97","","0,62%"
"20.11.2013","5.362,00","5.225,36","5.427,95","5.225,36","","3,35%"
"19.11.2013","5.188,28","5.549,62","5.549,62","5.176,00","","-6,55%"
"18.11.2013","5.552,17","5.590,14","5.640,79","5.532,11","","-0,36%"
"15.11.2013","5.572,33","5.469,31","5.579,43","5.469,31","","1,91%"
"14.11.2013","5.467,65","5.256,83","5.492,16","5.252,38","","4,26%"
"13.11.2013","5.244,11","5.279,24","5.296,27","5.217,46","","-0,53%"
"12.11.2013","5.272,22","5.401,45","5.425,03","5.260,67","","-2,39%"
"11.11.2013","5.401,45","5.301,59","5.407,83","5.301,59","","2,03%"
"08.11.2013","5.294,18","5.338,73","5.335,73","5.254,08","","-0,19%"
"07.11.2013","5.304,12","5.504,14","5.518,48","5.290,35","","-3,66%"
"05.11.2013","5.505,47","5.233,59","5.505,47","5.230,50","","5,40%"
"04.11.2013","5.223,41","5.094,67","5.223,54","5.094,67","","2,53%"
"01.11.2013","5.094,67","5.163,32","5.190,27","5.087,98","","-1,36%"
"31.10.2013","5.165,09","5.226,53","5.241,67","5.158,60","","-1,18%"
"30.10.2013","5.226,53","5.215,03","5.365,07","5.119,07","","0,16%"
"29.10.2013","5.218,36","5.473,84","5.473,84","5.141,83","","-4,61%"
"28.10.2013","5.470,71","5.526,64","5.654,33","5.451,04","","-1,01%"
"25.10.2013","5.526,29","5.650,83","5.651,43","5.492,75","","-2,04%"
"24.10.2013","5.641,57","5.360,34","5.652,14","5.335,51","","5,19%"
"23.10.2013","5.363,47","5.605,72","5.605,72","5.346,84","","-4,50%"
"22.10.2013","5.616,31","5.659,71","5.682,16","5.547,06","","-0,81%"
"21.10.2013","5.662,26","5.481,33","5.696,67","5.481,33","","3,59%"
"18.10.2013","5.465,85","5.388,72","5.506,88","5.386,17","","1,48%"
"17.10.2013","5.386,17","5.258,64","5.388,03","5.237,18","","2,46%"
"16.10.2013","5.256,79","5.307,57","5.332,81","5.139,89","","-0,54%"
"15.10.2013","5.285,28","5.243,29","5.422,17","5.243,29","","0,83%"
"11.10.2013","5.241,88","5.179,58","5.254,69","5.179,58","","1,48%"
"10.10.2013","5.165,46","4.955,40","5.192,80","4.955,40","","4,43%"
"09.10.2013","4.946,42","4.923,49","4.947,35","4.890,40","","0,42%"
"08.10.2013","4.925,69","4.920,14","4.960,77","4.897,19","","0,04%"
"07.10.2013","4.923,96","4.870,18","4.932,82","4.832,19","","1,41%"
"04.10.2013","4.855,47","4.867,74","4.894,83","4.847,89","","-0,23%"
"03.10.2013","4.866,55","4.874,44","4.902,72","4.807,94","","-0,07%"
"02.10.2013","4.869,80","4.910,06","4.936,44","4.859,74","","-0,75%"
"01.10.2013","4.906,52","4.786,98","4.906,52","4.786,65","","2,57%"
"30.09.2013","4.783,77","4.696,67","4.783,77","4.621,57","","1,13%"
"27.09.2013","4.730,14","4.834,34","4.869,87","4.719,06","","-2,24%"
"26.09.2013","4.838,54","4.803,72","4.895,90","4.769,59","","0,84%"
"25.09.2013","4.798,45","4.811,36","4.864,61","4.777,60","","-0,36%"
"24.09.2013","4.815,58","4.933,35","4.965,27","4.807,27","","-1,58%"
"23.09.2013","4.892,65","4.757,73","4.905,25","4.755,90","","2,90%"
"20.09.2013","4.754,93","4.772,68","4.823,57","4.751,23","","-0,29%"
"19.09.2013","4.768,71","4.737,65","4.790,99","4.717,22","","0,77%"
"18.09.2013","4.732,12","4.634,43","4.736,36","4.602,17","","2,16%"
"17.09.2013","4.631,85","4.685,95","4.708,36","4.626,04","","-0,34%"
"16.09.2013","4.647,45","4.533,90","4.654,31","4.533,90","","3,39%"
"13.09.2013","4.494,93","4.394,75","4.510,13","4.394,27","","2,28%"
"12.09.2013","4.394,75","4.515,86","4.557,08","4.389,60","","-2,70%"
"11.09.2013","4.516,73","4.469,77","4.563,82","4.395,80","","0,33%"
"10.09.2013","4.502,04","4.370,20","4.528,00","4.370,20","","3,06%"
"09.09.2013","4.368,36","4.181,58","4.368,36","4.181,58","","4,47%"
"06.09.2013","4.181,58","4.177,89","4.203,18","4.145,19","","0,14%"
"05.09.2013","4.175,82","4.094,92","4.176,15","4.094,53","","1,98%"
"04.09.2013","4.094,92","4.054,42","4.117,43","4.054,42","","0,95%"
"03.09.2013","4.056,35","3.993,85","4.073,09","3.993,85","","2,06%"
"02.09.2013","3.974,53","3.935,89","3.974,53","3.935,89","","0,98%"
"30.08.2013","3.935,89","3.916,79","3.963,14","3.905,87","","0,35%"
"29.08.2013","3.922,35","3.925,31","3.939,83","3.894,78","","-0,08%"
"28.08.2013","3.925,31","3.847,96","4.017,82","3.847,96","","2,01%"
"27.08.2013","3.848,02","3.897,40","3.897,40","3.829,07","","-1,27%"
"26.08.2013","3.897,40","3.906,73","3.929,98","3.875,75","","-0,15%"
"23.08.2013","3.903,21","3.944,64","4.011,32","3.903,21","","-1,02%"
"22.08.2013","3.943,48","3.850,03","3.948,12","3.850,03","","2,36%"
"21.08.2013","3.852,43","3.850,37","3.886,04","3.842,92","","0,04%"
"20.08.2013","3.850,73","3.816,20","3.864,01","3.816,20","","0,93%"
"16.08.2013","3.815,29","3.853,25","3.883,25","3.796,42","","-1,29%"
"15.08.2013","3.865,11","3.880,43","3.901,80","3.823,16","","-0,47%"
"14.08.2013","3.883,24","3.764,31","3.887,34","3.764,31","","3,16%"
"13.08.2013","3.764,31","3.664,20","3.764,54","3.664,20","","2,60%"
"12.08.2013","3.668,83","3.654,06","3.677,96","3.641,94","","1,49%"
"09.08.2013","3.615,11","3.571,64","3.615,11","3.571,64","","0,92%"
"08.08.2013","3.582,23","3.549,42","3.593,02","3.549,42","","1,01%"
"07.08.2013","3.546,29","3.469,63","3.551,41","3.465,25","","2,22%"
"06.08.2013","3.469,23","3.453,47","3.471,75","3.408,61","","0,47%"
"05.08.2013","3.453,13","3.458,79","3.479,60","3.443,96","","-0,16%"
"02.08.2013","3.458,79","3.430,59","3.465,25","3.428,18","","0,79%"
"01.08.2013","3.431,79","3.362,08","3.431,79","3.343,64","","2,20%"
"31.07.2013","3.357,86","3.334,69","3.368,65","3.317,96","","0,63%"
"30.07.2013","3.336,74","3.378,01","3.383,65","3.334,64","","-1,40%"
"29.07.2013","3.384,17","3.426,80","3.439,82","3.377,62","","-1,14%"
"26.07.2013","3.423,19","3.429,94","3.429,94","3.398,10","","-0,09%"
"25.07.2013","3.426,44","3.463,87","3.469,45","3.426,44","","-1,07%"
"24.07.2013","3.463,48","3.464,32","3.471,70","3.421,18","","0,04%"
"23.07.2013","3.462,06","3.454,30","3.484,13","3.443,16","","0,34%"
"22.07.2013","3.450,45","3.410,14","3.460,17","3.401,70","","1,18%"
"19.07.2013","3.410,14","3.375,52","3.430,86","3.374,14","","0,98%"
"18.07.2013","3.376,89","3.476,78","3.480,82","3.311,64","","-2,84%"
"17.07.2013","3.475,70","3.396,21","3.485,62","3.396,21","","2,40%"
"16.07.2013","3.394,28","3.352,06","3.403,78","3.352,06","","1,35%"
"15.07.2013","3.348,98","3.227,30","3.353,90","3.227,30","","3,80%"
"12.07.2013","3.226,38","3.233,83","3.267,36","3.208,17","","-0,18%"
"11.07.2013","3.232,07","3.130,17","3.243,32","3.130,17","","3,35%"
"10.07.2013","3.127,22","3.125,41","3.138,77","3.089,26","","-0,01%"
"08.07.2013","3.127,66","3.066,09","3.146,68","3.066,09","","2,09%"
